# BEAST v1.10.1
# Generated Tue Sep 11 01:25:24 CLST 2018 [seed=1536639898616]
# -window -working -options
state	joint	prior	likelihood	treeModel.rootHeight	treeLength	yule.birthRate	kappa	frequencies1	frequencies2	frequencies3	frequencies4	clock.rate	meanRate	treeLikelihood	branchRates	speciation
3157000	-1813.7791879456452	1.0530375369841174	-1814.8322254826294	0.06195705291265934	0.23419938925507733	16.85678699624326	25.932916263989714	0.30821193044320644	0.28206442310122404	0.15017848864203318	0.25954515781353643	1.0	1.0	-1814.8322254826294	0.0	10.175917604652774
3158000	-1816.8299024928192	-0.35254455961943165	-1816.4773579331998	0.06786669402771331	0.23323730921429264	26.003919715032275	33.27444829070645	0.30821193044320644	0.28206442310122404	0.15885159593750606	0.25087205051806355	1.0	1.0	-1816.4773579331998	0.0	10.22615216128672
3159000	-1814.5598745337675	0.19028107238198544	-1814.7501556061495	0.058723011109510684	0.21880183193516597	13.650826710428161	40.326198051187085	0.30821193044320644	0.26906628497535673	0.15531651963730295	0.26740526494413397	1.0	1.0	-1814.7501556061495	0.0	10.08217453164644
3160000	-1813.808869568814	1.7602029791037523	-1815.5690725479178	0.05843990344726184	0.2437605260004038	14.572184368068106	18.568076123689163	0.33489134761549827	0.24541808502427556	0.15531651963730295	0.2643740477229233	1.0	1.0	-1815.5690725479178	0.0	9.843449329868205
3161000	-1813.037212776641	1.1902028335353592	-1814.2274156101762	0.06396359814397118	0.24440100606340642	12.355281518405539	23.663105443247872	0.33214176408795054	0.25982593468565696	0.15761056688844824	0.25042173433794435	1.0	1.0	-1814.2274156101762	0.0	9.550774891547874
3162000	-1819.1660139741873	-3.054458480998612	-1816.1115554931887	0.07810535205411474	0.2854511150482485	30.50654978570844	40.616007105856404	0.33214176408795054	0.25982593468565696	0.15558335836390796	0.2524489428624846	1.0	1.0	-1816.1115554931887	0.0	8.381578385549226
3163000	-1814.3444251534795	0.46876139591117116	-1814.8131865493906	0.06342828485528568	0.24302287600387634	11.826963470267513	31.65484062044631	0.3202481515548872	0.2717195472187203	0.15133952362341233	0.2566927776029802	1.0	1.0	-1814.8131865493906	0.0	9.477687146020157
3164000	-1814.5911973959194	0.8843609046862149	-1815.4755583006056	0.06298840074895297	0.23375942467978253	8.500942756962623	24.296558713113157	0.35775365260060077	0.22972508140008477	0.1558284883963343	0.2566927776029802	1.0	1.0	-1815.4755583006056	0.0	8.713709861545468
3165000	-1815.9284711204036	0.9556331807421667	-1816.8841043011457	0.05924894945099591	0.23214162719910889	21.19025291655582	24.31671466861225	0.35775365260060077	0.23487186491602677	0.1558284883963343	0.2515459940870382	1.0	1.0	-1816.8841043011457	0.0	10.34856674651618
3166000	-1817.4701196848093	1.365976364530738	-1818.83609604934	0.06306955112132615	0.2420583913356167	14.037343897836134	22.37061532810122	0.35775365260060077	0.2272503582021753	0.1634499951101858	0.2515459940870382	1.0	1.0	-1818.83609604934	0.0	9.810749115639286
3167000	-1815.1302933911657	1.5817448244153578	-1816.712038215581	0.053844809593708486	0.22373924229111808	12.429495014529676	22.37061532810122	0.315260725641569	0.25482327917417713	0.1634499951101858	0.2664660000740682	1.0	1.0	-1816.712038215581	0.0	9.819395595148842
3168000	-1815.536243786002	2.2121393895351655	-1817.7483831755371	0.05295288501882676	0.2034582352908064	25.63178406441982	15.825088850346088	0.33175297138302645	0.2535266310001393	0.16518771967973592	0.24953267793709843	1.0	1.0	-1817.7483831755371	0.0	11.004168178885275
3169000	-1818.8530727639413	-0.6129227169014921	-1818.2401500470398	0.07273676780448006	0.2764123503739604	23.480526156955133	27.62784698502112	0.3100089842014534	0.2535266310001393	0.16518771967973592	0.2712766651186715	1.0	1.0	-1818.2401500470398	0.0	9.290549594127517
3170000	-1813.1805858084476	0.7731789514519711	-1813.9537647598995	0.06694469217792695	0.2620757802182506	13.417224028624473	25.63732677851932	0.32266555826139254	0.25529049312326285	0.16940687549970423	0.2526370731156405	1.0	1.0	-1813.9537647598995	0.0	9.466366828534026
3171000	-1817.646373229476	-1.2832263031500144	-1816.363146926326	0.06451780425155687	0.24501419795857013	23.121481755108668	47.64288802546172	0.32063923992967425	0.2413354137123243	0.14994591103520008	0.28807943532280145	1.0	1.0	-1816.363146926326	0.0	10.038719349680095
3172000	-1816.9371375261208	-0.28416634488135095	-1816.6529711812393	0.056037785082205666	0.23728163233232322	26.311798357905868	30.65404485384728	0.3551334317663416	0.2413354137123243	0.1433233160019232	0.260207838519411	1.0	1.0	-1816.6529711812393	0.0	10.106780762808501
3173000	-1819.9138138075668	1.1204753623636474	-1821.0342891699304	0.05773241780235669	0.24172935256989603	23.013065336468095	19.15160289129266	0.3551334317663416	0.223442696477126	0.1433233160019232	0.27810055575460924	1.0	1.0	-1821.0342891699304	0.0	10.11737717932949
3174000	-1815.5856460841362	0.4481642589536161	-1816.0338103430897	0.06283673722333122	0.2294187914268327	20.41886549099738	31.305752832569617	0.3406261151204592	0.2379500131230084	0.1433233160019232	0.27810055575460924	1.0	1.0	-1816.0338103430897	0.0	10.39782481912834
3175000	-1814.5348222599955	1.4668305345797314	-1816.0016527945752	0.06125155120185468	0.24042186519507314	8.753960274170606	18.777221694658717	0.3197395012069662	0.2540744871668137	0.1433233160019232	0.282862695624297	1.0	1.0	-1816.0016527945752	0.0	8.74288754673104
3176000	-1822.4879312214189	-1.5412634509919414	-1820.946667770427	0.07589515738491864	0.28871583657597366	15.756031994541214	50.607750953690896	0.33041513932764344	0.2701624021992823	0.12805258147360588	0.2713698769994684	1.0	1.0	-1820.946667770427	0.0	9.23710042024057
3177000	-1814.3422586028444	0.6662092618202351	-1815.0084678646647	0.06322406751874782	0.24507333652452423	15.01742051567247	29.06616984646607	0.32314843814090277	0.2593217031848435	0.14766633888089223	0.2698635197933615	1.0	1.0	-1815.0084678646647	0.0	9.865685122971875
3178000	-1815.3460231070167	-0.1924565973664869	-1815.15356650965	0.05626185203942048	0.22800476972340425	29.405292151066767	28.05780882379374	0.30598225341049773	0.285003211799429	0.14766633888089223	0.261348195909181	1.0	1.0	-1815.15356650965	0.0	10.201326450866496
3179000	-1812.8457622150588	1.5454791543057684	-1814.3912413693645	0.06352898741757391	0.22535227495911234	18.751753490397366	21.626950379821167	0.33174497836230166	0.259240486847625	0.1497769419038873	0.259237592886186	1.0	1.0	-1814.3912413693645	0.0	10.430686029124503
3180000	-1814.337260154869	2.1450164483945695	-1816.4822766032635	0.06451053037566566	0.23742988131455933	11.723302447242052	15.927732503172845	0.30155619235551934	0.259240486847625	0.1543683305079406	0.28483499028891496	1.0	1.0	-1816.4822766032635	0.0	9.52443030749465
3181000	-1815.6599504451588	0.33861525072697596	-1815.9985656958856	0.05681563424446748	0.23210306197190023	14.057885897569161	35.69061224368974	0.33060078139919635	0.230195897803948	0.1543683305079406	0.28483499028891496	1.0	1.0	-1815.9985656958856	0.0	9.95303919918681
3182000	-1814.6137273587397	1.5574809258803297	-1816.17120828462	0.05792508858652014	0.22485395128598806	9.103451180215547	19.65570839492074	0.3473532040612091	0.22761871577707662	0.15694551253481198	0.2680825676269022	1.0	1.0	-1816.17120828462	0.0	8.996320992782545
3183000	-1816.170468897243	2.128162872226566	-1818.2986317694695	0.06104868120959549	0.2439824283398341	17.525162105891212	14.73215648341809	0.3412936373835966	0.23018301371402208	0.15174422018476724	0.276779128717614	1.0	1.0	-1818.2986317694695	0.0	10.042356806642424
3184000	-1817.528243760963	-0.29909033484483416	-1817.2291534261183	0.06205030133655049	0.2537426422849392	16.0337582896161	39.30343179628575	0.32444693267205044	0.26051939869843377	0.15174422018476724	0.26328944844474844	1.0	1.0	-1817.2291534261183	0.0	9.805033769045899
3185000	-1813.4902950462197	2.2844345805291617	-1815.774729626749	0.060737551020208294	0.22950161290469998	11.699285224427145	15.573106871219512	0.3212840808379192	0.26051939869843377	0.1549070720188985	0.26328944844474844	1.0	1.0	-1815.774729626749	0.0	9.61263391120294
3186000	-1813.6710630280602	0.055228612464478744	-1813.7262916405248	0.059687014963460926	0.2449897072324602	8.278324751721549	32.11951551050006	0.32802229317111825	0.26051939869843377	0.15018428286853067	0.26127402526191723	1.0	1.0	-1813.7262916405248	0.0	8.540098758977809
3187000	-1813.7989591451355	-0.18572839060857937	-1813.613230754527	0.06355915205847977	0.24610605734854601	14.578502884199947	40.176285051181985	0.32802229317111825	0.26051939869843377	0.15018428286853067	0.26127402526191723	1.0	1.0	-1813.613230754527	0.0	9.809882325468937
3188000	-1814.543385301057	0.30383175888623626	-1814.8472170599432	0.06596050932847443	0.23769062173942385	17.67881559646095	33.49618872290079	0.32802229317111825	0.26051939869843377	0.15018428286853067	0.26127402526191723	1.0	1.0	-1814.8472170599432	0.0	10.15974664833603
3189000	-1814.93152391191	-0.6150049432711171	-1814.316518968639	0.06984078089098553	0.26272366676119374	12.374729422010054	43.63015412918649	0.3180874114064495	0.26051939869843377	0.16011916463319936	0.26127402526191723	1.0	1.0	-1814.316518968639	0.0	9.32714792771008
3190000	-1816.5003060939248	1.2064016001101994	-1817.706707694035	0.0556830979526847	0.24429579697586654	12.163482904373659	23.463784057708352	0.3180874114064495	0.26051939869843377	0.16011916463319936	0.26127402526191723	1.0	1.0	-1817.706707694035	0.0	9.52070354279277
3191000	-1818.8565819001892	-0.32054341355895133	-1818.5360384866303	0.060773943984004826	0.231548585180819	11.60160511819333	44.49814945648548	0.33213586184438754	0.2639233419074263	0.13684893711856036	0.26709185912962574	1.0	1.0	-1818.5360384866303	0.0	9.569382053044821
3192000	-1821.8736954737217	-0.6334808409976276	-1821.240214632724	0.0611027254992602	0.2412076029258544	19.22367606336864	44.49814945648548	0.30178407033580296	0.2639233419074263	0.16720072862714494	0.26709185912962574	1.0	1.0	-1821.240214632724	0.0	10.143816415611422
3193000	-1821.0132021884278	1.8440175218568609	-1822.8572197102847	0.06401316970812637	0.2515288845418856	13.788648591868979	17.108153546606548	0.30467127894783763	0.26366531177217545	0.1645715501503611	0.26709185912962574	1.0	1.0	-1822.8572197102847	0.0	9.650985039665533
3194000	-1820.8472799060087	-0.630451441592399	-1820.2168284644163	0.0677020190393097	0.25706762615004697	24.56646698600969	31.479590042774042	0.3031771441791928	0.27672378411055953	0.1818968322236605	0.23820223948658714	1.0	1.0	-1820.2168284644163	0.0	9.691668560915822
3195000	-1815.4225724805412	1.6084906355566968	-1817.031063116098	0.053751933279326494	0.22319792571486663	12.467184164256313	22.196195903964153	0.3077231648465268	0.2685608875966645	0.17595937422895314	0.24775657332785547	1.0	1.0	-1817.031063116098	0.0	9.832849981996171
3196000	-1816.8323319920746	1.1156301682151302	-1817.9479621602898	0.06997313246757579	0.26620379968882213	12.148786025468098	21.776188400534824	0.29748594963842934	0.26876222060891347	0.18599525642480164	0.24775657332785547	1.0	1.0	-1817.9479621602898	0.0	9.252093244390567
3197000	-1816.0698387206971	1.423324926742393	-1817.4931636474396	0.05413619001788117	0.22607341023855382	9.70719211524029	21.520308453648514	0.34534123428419367	0.26111010280118147	0.161174356397873	0.23237430651675173	1.0	1.0	-1817.4931636474396	0.0	9.1697973044001
3198000	-1819.1701080363162	-1.784984328072074	-1817.385123708244	0.059131636402210114	0.23768110019671107	44.20356172236581	17.9748912917154	0.3383058810898793	0.2561149474622346	0.16500549550775814	0.24057367594012782	1.0	1.0	-1817.385123708244	0.0	8.437675656170265
3199000	-1822.9501942704771	-1.2059038413192305	-1821.744290429158	0.06283856714144022	0.24630468762952035	23.510919086783694	45.13540418810564	0.3219336435570901	0.23885882602400393	0.19546613716825526	0.24374139325065064	1.0	1.0	-1821.744290429158	0.0	9.99647519458804
3200000	-1820.1426509129951	0.5155583159182466	-1820.6582092289134	0.06782718000948065	0.2581890414396233	22.07782857804155	22.2132528057153	0.3132767998888036	0.29274026183221663	0.14229623212235648	0.2516867061566232	1.0	1.0	-1820.6582092289134	0.0	9.772615968302473
3201000	-1822.1103406766365	-1.0343056737991176	-1821.0760350028374	0.07151234393747669	0.27207435979698463	30.04613086870437	22.2132528057153	0.3132767998888036	0.24117930905462398	0.14229623212235648	0.30324765893421585	1.0	1.0	-1821.0760350028374	0.0	8.838887660732276
3202000	-1815.7300073721299	1.8955213352581781	-1817.625528707388	0.06047581121335062	0.2257709856151006	10.697024090645439	18.357435630431258	0.3132767998888036	0.28224525488247426	0.148867150863929	0.25561079436479306	1.0	1.0	-1817.625528707388	0.0	9.434750229981887
3203000	-1813.1836928520283	2.0335750073695174	-1815.217267859398	0.06139709084206217	0.23177558675192708	10.491999768342254	16.599466887099073	0.30870154483912	0.2604206489147184	0.1534424059136126	0.27743540033254893	1.0	1.0	-1815.217267859398	0.0	9.3212757971172
3204000	-1814.0039185467379	1.5466953088873865	-1815.5506138556252	0.06677060115128293	0.24684737332431955	15.77950831097157	19.656749311365623	0.30870154483912	0.2604206489147184	0.1534424059136126	0.27743540033254893	1.0	1.0	-1815.5506138556252	0.0	9.89843060074611
3205000	-1814.891907551204	1.5010108262700097	-1816.392918377474	0.0656259143642017	0.23810129453479134	9.593295283446865	19.656749311365623	0.32561718398923295	0.23319535885439518	0.16449185662338664	0.27669560053298514	1.0	1.0	-1816.392918377474	0.0	9.021146206652002
3206000	-1814.841323810935	1.1008780913947085	-1815.9422019023295	0.06662306766742569	0.25644683404585183	19.6199186788717	19.656749311365623	0.32561718398923295	0.23319535885439518	0.16449185662338664	0.27669560053298514	1.0	1.0	-1815.9422019023295	0.0	9.851260517170608
3207000	-1813.3149946140957	0.7575752775068665	-1814.0725698916026	0.05900016851752861	0.22398936315802398	16.79885580087434	31.282945524584225	0.32561718398923295	0.2712245862170791	0.1570328924090264	0.2461253373846614	1.0	1.0	-1814.0725698916026	0.0	10.343788872373715
3208000	-1816.8491679086296	0.3493144838428748	-1817.1984823924724	0.05922132196702559	0.24199561102082312	27.331437901354253	21.25665704896096	0.32561718398923295	0.2491370927279824	0.17912038589812312	0.2461253373846614	1.0	1.0	-1817.1984823924724	0.0	9.926100040580382
3209000	-1814.658687737414	1.732995865777978	-1816.391683603192	0.06300469690924261	0.2457976989295908	14.934778839788118	18.47026528218365	0.3125579362905201	0.2491370927279824	0.17912038589812312	0.2591845850833743	1.0	1.0	-1816.391683603192	0.0	9.8475289440353
3210000	-1817.2164161314881	1.3286659212844114	-1818.5450820527726	0.058133590269559866	0.23911132691640796	22.372469133245367	18.47026528218365	0.31258860317723336	0.29311823801104503	0.13510857372834723	0.2591845850833743	1.0	1.0	-1818.5450820527726	0.0	10.189644951153374
3211000	-1821.8890550391402	-0.382961312436354	-1821.5060937267037	0.0751465384397304	0.27644881103811314	25.845192613618334	21.574974437523778	0.32201720513928883	0.29311823801104503	0.12567997176629175	0.2591845850833743	1.0	1.0	-1821.5060937267037	0.0	9.115750287241955
3212000	-1816.670547021566	1.8654261431716481	-1818.5359731647377	0.052677861817184035	0.21804095295758025	17.44473428586423	20.47877928833517	0.32447579854593095	0.28937830869734193	0.13086116145462162	0.2552847313021054	1.0	1.0	-1818.5359731647377	0.0	10.491522727154866
3213000	-1815.46072819758	1.3415984477613927	-1816.8023266453415	0.06568127880454915	0.25548084534754734	7.821116838048184	17.442168882562985	0.35519729580719517	0.25411882065767133	0.1357388556875587	0.25494502784757467	1.0	1.0	-1816.8023266453415	0.0	8.285991271275543
3214000	-1813.6452855079735	1.7112022029887255	-1815.3564877109623	0.06236351916851111	0.24480723615705963	9.071243075671408	16.863060958714502	0.3478586493609263	0.25411882065767133	0.1430815894012993	0.2549409405801029	1.0	1.0	-1815.3564877109623	0.0	8.804840595551411
3215000	-1817.834144153668	-1.3746482262381186	-1816.4594959274298	0.07396045168339033	0.25722022242213705	35.825730529794704	20.45633192045075	0.3478586493609263	0.25411882065767133	0.1430815894012993	0.2549409405801029	1.0	1.0	-1816.4594959274298	0.0	8.678229450323455
3216000	-1816.5057066132472	-0.29364316731862417	-1816.2120634459286	0.06366562465019845	0.23475392991840993	9.2043707210088	40.05566682368056	0.33798429558397264	0.26840913482936324	0.1449280379656413	0.2486785316210227	1.0	1.0	-1816.2120634459286	0.0	8.937630048874816
3217000	-1816.1480234010623	1.0639060339555808	-1817.211929435018	0.059197404827184705	0.23183328686139845	15.868998674739808	26.625639388408043	0.3393770508904701	0.26840913482936324	0.1449280379656413	0.24728577631452525	1.0	1.0	-1817.211929435018	0.0	10.142875063376799
3218000	-1813.2125205465654	-0.1396018864999924	-1813.0729186600654	0.0639859773065986	0.2367149824982861	28.067687925563	26.625639388408043	0.3393770508904701	0.2614869278793243	0.1449280379656413	0.2542079832645642	1.0	1.0	-1813.0729186600654	0.0	10.02905283800664
3219000	-1814.743269444528	1.7472498987899279	-1816.490519343318	0.057213803779735034	0.2056543409131839	8.06841895687442	17.78604557434723	0.3219772266131685	0.26227505619279384	0.16153973392947338	0.2542079832645642	1.0	1.0	-1816.490519343318	0.0	8.780482352028447
3220000	-1816.2682817744142	0.28804773602275624	-1816.5563295104369	0.06889977520021394	0.23500506302936142	10.802256397836155	34.337137244522786	0.3219772266131685	0.2605895120723659	0.1632252780499013	0.2542079832645642	1.0	1.0	-1816.5563295104369	0.0	9.360190244536211
3221000	-1818.4678950211041	1.9576164020005162	-1820.4255114231046	0.056334035313018165	0.22796453610767345	16.975401664964007	18.372502262069617	0.3106064286947689	0.2605895120723659	0.15242118616280154	0.2763828730700636	1.0	1.0	-1820.4255114231046	0.0	10.289037110769634
3222000	-1813.8152884894228	1.223584430720848	-1815.0388729201436	0.059405875692050567	0.23020578347151655	19.772793847204557	23.168667587062476	0.3106064286947689	0.2605895120723659	0.160882426635877	0.26792163259698815	1.0	1.0	-1815.0388729201436	0.0	10.369723224532283
3223000	-1812.519837477201	1.724790723009212	-1814.2446282002102	0.06241416436097056	0.23837594208358345	18.17100349210687	18.26439713656403	0.323434817009082	0.2566290772518601	0.15201447314206967	0.26792163259698815	1.0	1.0	-1814.2446282002102	0.0	10.167605468200573
3224000	-1812.7117161564042	1.8067361403363087	-1814.5184522967406	0.05657859465718629	0.22772360152408155	19.940258139569767	18.26439713656403	0.31942979902887536	0.2566290772518601	0.1560194911222763	0.26792163259698815	1.0	1.0	-1814.5184522967406	0.0	10.42283615246645
3225000	-1813.0712316533707	1.4440936103707793	-1814.5153252637415	0.06156246617274449	0.24672828663213056	9.386501571913376	19.227487001142126	0.3107849137134469	0.25972036997494746	0.152928198399189	0.2765665179124166	1.0	1.0	-1814.5153252637415	0.0	8.88044782093002
3226000	-1816.8520046837396	0.9151644991891672	-1817.7671691829287	0.06835498760929647	0.2751531819276014	18.428247251750125	19.227487001142126	0.32090488399502104	0.27043986780465373	0.16539358227491785	0.24326166592540732	1.0	1.0	-1817.7671691829287	0.0	9.498832452139036
3227000	-1816.7193350125654	-0.5032769199933451	-1816.216058092572	0.06536955177395441	0.264030601066093	7.381605842896715	35.118166480350354	0.32090488399502104	0.27043986780465373	0.16563829275107414	0.24301695544925103	1.0	1.0	-1816.216058092572	0.0	8.045986216620536
3228000	-1816.0858064460745	0.16796260085134662	-1816.2537690469258	0.05867214434791015	0.22929781304652072	23.965794154324364	30.829848425570074	0.3017509079927745	0.273727058751305	0.17777608992701968	0.24674594332890076	1.0	1.0	-1816.2537690469258	0.0	10.387833663252515
3229000	-1818.601472277968	0.5075645413075911	-1819.1090368192756	0.07273785991549371	0.2748774472938945	15.341023601846604	25.657761379793513	0.3017509079927745	0.25030901213009393	0.17777608992701968	0.2701639899501118	1.0	1.0	-1819.1090368192756	0.0	9.435751200164404
3230000	-1815.2438622091397	0.8614049053991941	-1816.105267114539	0.06698563659452197	0.25515795067164176	12.301932839042554	25.657761379793513	0.31695851377430573	0.23510140634856272	0.17777608992701968	0.2701639899501118	1.0	1.0	-1816.105267114539	0.0	9.409845984582386
3231000	-1820.2304451760513	0.10953678163620317	-1820.3399819576875	0.06903604143381553	0.22567139897333527	30.29424336485542	24.354803666139574	0.31758421395149056	0.23510140634856272	0.17777608992701968	0.269538289772927	1.0	1.0	-1820.3399819576875	0.0	10.218244251548185
3232000	-1817.4606146814963	1.4412577154235358	-1818.9018723969198	0.062311418092487525	0.2307853773494448	19.545311377509247	21.157082341138857	0.31758421395149056	0.28430838130986824	0.1264061634791806	0.27170124125946055	1.0	1.0	-1818.9018723969198	0.0	10.352905090483357
3233000	-1817.6868693678387	0.8070747674548677	-1818.4939441352935	0.05795117148891657	0.21833608200747026	9.473253553295374	28.277579035110563	0.31758421395149056	0.24160886445141003	0.18553395819283353	0.25527296340426586	1.0	1.0	-1818.4939441352935	0.0	9.17400899744637
3234000	-1813.9706603150548	-0.1956094641358863	-1813.775050850919	0.0546333505240393	0.22067286042004608	30.413766897356133	29.143583160439512	0.31758421395149056	0.2577101438959499	0.16483035598000792	0.2598752861725516	1.0	1.0	-1813.775050850919	0.0	10.362983884453863
3235000	-1816.683131817315	1.20830957226271	-1817.8914413895777	0.05561461139329275	0.21456843799481573	32.06413666574549	15.82556217490761	0.3321776870037391	0.2604341338187987	0.14751289300491052	0.2598752861725516	1.0	1.0	-1817.8914413895777	0.0	10.458739118645207
3236000	-1817.320706056779	1.7770827941847127	-1819.0977888509638	0.05879093401342281	0.23750248168256616	21.15049105155709	16.136030372481176	0.298316958789462	0.28348970366144066	0.16394292770351726	0.25425040984558006	1.0	1.0	-1819.0977888509638	0.0	10.235021500402654
3237000	-1812.4204164433033	1.2082297464454879	-1813.628646189749	0.06477339069460465	0.24847597870896104	14.292017300123794	22.97754878970385	0.327686773561458	0.2460115154680414	0.1689348638675195	0.25736684710298113	1.0	1.0	-1813.628646189749	0.0	9.747282766808771
3238000	-1812.847392953997	1.7234192709118705	-1814.5708122249089	0.062316126108909	0.232846545232875	18.29950617520954	19.05107616415032	0.327686773561458	0.2445114546757029	0.16874022705071923	0.2590615447121199	1.0	1.0	-1814.5708122249089	0.0	10.273393580245035
3239000	-1816.6316537074786	0.817139561035086	-1817.4487932685136	0.07613092808279474	0.28395728380049146	12.74783795140788	22.462750487991034	0.327686773561458	0.2445114546757029	0.16874022705071923	0.2590615447121199	1.0	1.0	-1817.4487932685136	0.0	9.106966984923428
3240000	-1815.9786596038327	1.1916798662753738	-1817.170339470108	0.07355170734501912	0.25082342151017695	15.421568636774555	22.462750487991034	0.31861587692394405	0.2535823513132168	0.16496408039243293	0.2628376913704062	1.0	1.0	-1817.170339470108	0.0	9.810744841363103
3241000	-1814.9867579888935	0.258284249478578	-1815.245042238372	0.06217038259479196	0.2381153468892548	23.095924920072427	28.406761812123108	0.3199265664167257	0.2595953752561114	0.1715072836379845	0.24897077468917844	1.0	1.0	-1815.245042238372	0.0	10.19878678382442
3242000	-1816.618538352302	-0.47963904425294146	-1816.138899308049	0.06235047093858835	0.24232824618965765	32.37589290354633	22.13994551136823	0.3583599485736655	0.2562892705555893	0.1330739014810447	0.25227687938970056	1.0	1.0	-1816.138899308049	0.0	9.54147715221793
3243000	-1815.4594229938684	1.3275405401386084	-1816.786963534007	0.059930938488145076	0.22068525274892517	22.365209347295608	22.13994551136823	0.3441503937236027	0.2652274515553459	0.1330739014810447	0.25754825324000685	1.0	1.0	-1816.786963534007	0.0	10.60186110905032
3244000	-1814.0560359480703	2.1248855554095396	-1816.1809215034798	0.0561689952750922	0.22257535765380893	10.618026257140723	16.73623649493066	0.3441503937236027	0.23669211748826408	0.1616092355481265	0.25754825324000685	1.0	1.0	-1816.1809215034798	0.0	9.449454743478984
3245000	-1818.7170276415866	1.801799106141205	-1820.5188267477279	0.05805330557851827	0.23613140677051914	14.904932606571604	19.109517987533923	0.29333121942006735	0.27309240669783735	0.14201408929787687	0.29156228458421857	1.0	1.0	-1820.5188267477279	0.0	9.988938323731563
3246000	-1816.7742358427565	-0.3343636372189671	-1816.4398722055375	0.06687936610964562	0.2550356838953888	15.481471459397657	39.924461684358874	0.30789914717008926	0.27309240669783735	0.14995974211445878	0.26904870401761477	1.0	1.0	-1816.4398722055375	0.0	9.749891934449256
3247000	-1814.1238569305772	1.9668784937448125	-1816.090735424322	0.061749975524434675	0.24888141633604038	10.112201731133617	15.518203040371247	0.3198516420421438	0.25441601677137493	0.14995974211445878	0.2757725990720227	1.0	1.0	-1816.090735424322	0.0	9.05197484529215
3248000	-1814.5481306449603	0.5608270933043116	-1815.1089577382647	0.07537345227170629	0.26964812720041625	13.528016714623343	26.79174004104036	0.3198516420421438	0.25441601677137493	0.14995974211445878	0.2757725990720227	1.0	1.0	-1815.1089577382647	0.0	9.376009863931518
3249000	-1818.808982614945	1.688509158842578	-1820.4974917737877	0.060278681486861725	0.22446000483776485	24.709363466414402	16.44342496907525	0.3324007615964543	0.25441601677137493	0.12411356000901647	0.28906966162315445	1.0	1.0	-1820.4974917737877	0.0	10.48964745432766
3250000	-1816.6280586989676	0.048763911944703864	-1816.6768226109123	0.05628976350638482	0.2256717024490862	16.831802985323037	40.44125962642488	0.31314552170295107	0.2430423562316701	0.16090724906345963	0.2829048730019194	1.0	1.0	-1816.6768226109123	0.0	10.317889023602
3251000	-1815.0631871845396	0.4044429695665759	-1815.4676301541062	0.06317033002122872	0.24860271037751613	10.862845607426156	31.06602551358849	0.33408945598892215	0.24059305018388688	0.13996331477748855	0.2853541790497026	1.0	1.0	-1815.4676301541062	0.0	9.226208672828099
3252000	-1818.6718098562403	0.2934265895790382	-1818.9652364458193	0.07297186393455733	0.257895319995492	18.155014056193203	28.811399575257227	0.29569569041546584	0.28525837259767095	0.14828956968026924	0.2707563673065942	1.0	1.0	-1818.9652364458193	0.0	9.812640735948492
3253000	-1817.3945779724093	1.469237710020936	-1818.8638156824302	0.05263829078641922	0.21732800765643767	21.266655348863825	22.30374277612061	0.30489032127961896	0.26086361165314026	0.14828956968026924	0.28595649738697176	1.0	1.0	-1818.8638156824302	0.0	10.663862011002335
3254000	-1817.5305392134992	2.2074829549719652	-1819.7380221684712	0.05444336290754713	0.22014592254532603	23.080748309458702	14.534190602843683	0.30489032127961896	0.26086361165314026	0.14828956968026924	0.28595649738697176	1.0	1.0	-1819.7380221684712	0.0	10.613861688050363
3255000	-1814.6486389913546	1.2311316974178723	-1815.8797706887724	0.06936618618631421	0.26144664312069166	10.460221315264246	20.674140168965245	0.3035660935244146	0.26086361165314026	0.1496137974354736	0.28595649738697176	1.0	1.0	-1815.8797706887724	0.0	9.003108334124677
3256000	-1812.5023919858384	1.55640522788236	-1814.0587972137207	0.05947639352088551	0.2308276279280122	11.91893339693883	21.574064374726017	0.33410545370982647	0.26522973985270826	0.1430810172785486	0.2575837891589169	1.0	1.0	-1814.0587972137207	0.0	9.639421764107832
3257000	-1813.4022376293055	0.7980866171112018	-1814.2003242464168	0.06332761692604007	0.23199536893589673	6.099194963875278	19.38697342807008	0.33410545370982647	0.2525770865278393	0.1430810172785486	0.27023644248378587	1.0	1.0	-1814.2003242464168	0.0	7.625798960818014
3258000	-1814.3276533099072	0.6104034572536747	-1814.9380567671608	0.059746725431016424	0.2190469721789008	30.831669753575085	20.842907720158333	0.33339302806741555	0.2525770865278393	0.15575252343657345	0.25827736196817197	1.0	1.0	-1814.9380567671608	0.0	10.389128095542572
3259000	-1813.9979545076972	0.08706401663052432	-1814.0850185243278	0.0676680515761715	0.2557568155538491	17.138323276629475	32.6946491374091	0.33339302806741555	0.25503231886473143	0.1596823614342845	0.2518922916335688	1.0	1.0	-1814.0850185243278	0.0	9.823342430921661
3260000	-1819.042659970759	0.15613289588214307	-1819.198792866641	0.06347732587546033	0.22801748454183518	22.857801435273043	32.6946491374091	0.33607089352744696	0.24858739023864462	0.1686300757452413	0.24671164048866734	1.0	1.0	-1819.198792866641	0.0	10.434484007355431
